query	no	token	pos
경주 여행	235	이틀	NNG
경주 여행	235	동안	NNG
경주 여행	235	다녀올	VV+ETM
경주 여행	235	코스	NNG
경주 여행	235	알려	VV+EC
경주 여행	235	세요	EP+EF
경주 여행	235	예쁜	VA+ETM
경주 여행	235	카페	NNP
경주 여행	235	추천	NNG
경주 여행	235	질문	NNG
경주 여행	235	일정	NNG
경주 여행	235	관련	NNG
경주 여행	235	답변	NNG
경주 여행	235	드리	VV
경주 여행	235	도록	EC
경주 여행	235	습니다	EF
경주 여행	235	문자	NNG
경주 여행	235	께서	JKS
경주 여행	235	대로	NNB
경주 여행	235	최대한	NNG
경주 여행	235	여유	NNG
경주 여행	235	로운	XSA+ETM
경주 여행	235	일정	NNG
경주 여행	235	준비	NNG
경주 여행	236	려는데	EC
경주 여행	236	추천	NNG
경주 여행	236	엄마	NNG
경주 여행	236	혼자	NNG
경주 여행	236	아들	NNG
경주 여행	236	데리	VV
경주 여행	236	정도	NNG
경주 여행	236	다녀온	VV+ETM
경주 여행	236	은데요	EC
경주 여행	236	구체	NNG
경주 여행	236	일정	NNG
경주 여행	236	어서	EC
경주 여행	236	코스	NNG
경주 여행	236	맛집	NNG
경주 여행	236	숙소	NNG
경주 여행	236	대한	VV+ETM
경주 여행	236	경험담	NNG
경주 여행	236	어서	EC
경주 여행	236	소개	NNG
경주 여행	236	할게요	XSV+EC
경주 여행	236	TIP	SL
경주 여행	236	코스	NNG
경주 여행	237	추천	NNG
경주 여행	237	추천	NNG
경주 여행	237	세요	EP+EF
경주 여행	237	주신	NNG
경주 여행	237	추천	NNG
경주 여행	237	드릴게요	VV+EC
경주 여행	237	즐거운	VA+ETM
경주 여행	237	으면	EC
경주 여행	237	어요	EF
경주 여행	237	경북	NNP
경주 여행	237	황성	NNG
경주 여행	237	공원	NNG
경주 여행	237	양남	NNG
경주 여행	237	주상	NNG
경주 여행	237	절리	NNG
경주 여행	237	동궁	NNG
경주 여행	237	월지	NNG
경주 여행	237	궁원	NNG
경주 여행	237	황리	NNG
경주 여행	237	첨성대	NNG
경주 여행	238	코스	NNG
경주 여행	238	질문	NNG
경주 여행	238	는데	EC
경주 여행	238	예전	NNG
경주 여행	238	가본적	NNG
경주 여행	238	어서	EC
경주 여행	238	대충	MAG
경주 여행	238	지리	NNG
경주 여행	238	는데	EC
경주 여행	238	질문	NNG
경주 여행	238	코스	NNG
경주 여행	238	관련	NNG
경주 여행	238	답변	NNG
경주 여행	238	드리	VV
경주 여행	238	습니다	EF
경주 여행	238	경주로	NNG
경주 여행	238	일정	NNG
경주 여행	238	준비	NNG
경주 여행	238	어요	EF
경주 여행	238	아래	NNG
경주 여행	238	첨부	NNG
경주 여행	238	일정	NNG
경주 여행	238	참고	NNG
경주 여행	238	즐거운	VA+ETM
경주 여행	239	는데	EC
경주 여행	239	코스	NNG
경주 여행	239	추천	NNG
경주 여행	239	인데	VCP+EC
경주 여행	239	코스	NNG
경주 여행	239	추천	NNG
경주 여행	239	주신	NNG
경주 여행	239	코스	NNG
경주 여행	239	추천	NNG
경주 여행	239	드릴게요	VV+EC
경주 여행	239	재밌	VA
경주 여행	239	으면	EC
경주 여행	239	어요	EF
경주 여행	239	경북	NNP
경주 여행	239	황성	NNG
경주 여행	239	공원	NNG
경주 여행	239	양남	NNG
경주 여행	239	주상	NNG
경주 여행	239	절리	NNG
경주 여행	239	동궁	NNG
경주 여행	239	월지	NNG
경주 여행	239	궁원	NNG
경주 여행	240	내공	NNP
경주 여행	240	100	SN
경주 여행	240	당일치기	NNG
경주 여행	240	일찍	MAG
경주 여행	240	아침	NNG
경주 여행	240	저녁	NNG
경주 여행	240	시간	NNG
경주 여행	240	갈려는	VV+ETM
경주 여행	240	이랑	JC
경주 여행	240	반려	NNG
경주 여행	240	동반	NNG
경주 여행	240	입장	NNG
경주 여행	240	는지	EC
경주 여행	240	궁금	XR
경주 여행	240	합니다	XSA+EF
경주 여행	240	반려	NNG
경주 여행	240	동반	NNG
경주 여행	240	추천	NNG
경주 여행	240	드려요	VV+EC
경주 여행	241	뚜벅	MAG
경주 여행	241	코스	NNG
경주 여행	241	추천	NNG
경주 여행	241	여자	NNG
경주 여행	241	친구	NNG
경주 여행	241	려고	EC
경주 여행	241	는데	EC
경주 여행	241	뚜벅	MAG
경주 여행	241	돌아다닐	VV+ETM
경주 여행	241	코스	NNG
경주 여행	241	추천	NNG
경주 여행	241	세요	EP+EF
경주 여행	241	월드	NNG
경주 여행	241	제외	NNG
경주 여행	241	고요	EC
경주 여행	241	여자	NNG
경주 여행	241	친구	NNG
경주 여행	241	코스	NNG
경주 여행	241	추천	NNG
경주 여행	241	드릴게요	VV+EC
경주 여행	241	하루	NNG
경주 여행	241	세요	EP+EF
경주 여행	242	HELP	SL
경주 여행	242	18	SN
경주 여행	242	부터	JX
경주 여행	242	20	SN
경주 여행	242	까지	JX
경주 여행	242	가족	NNG
경주 여행	242	이랑	JC
경주 여행	242	려고	EC
경주 여행	242	는데	EC
경주 여행	242	어딜	NP+JKO
경주 여행	242	할지	VX+EC
경주 여행	242	모르	VV
경주 여행	242	어요	EF
경주 여행	242	도와	VV+EC
경주 여행	242	세요	EP+EF
경주 여행	242	추천	NNG
경주 여행	242	입니다	VCP+EF
경주 여행	242	월드	NNG
경주 여행	242	테마파크	NNG
경주 여행	242	엑스포	NNG
경주 여행	242	대공원	NNG
경주 여행	242	국립	NNG
경주 여행	242	박물관	NNG
경주 여행	242	원릉	NNG
경주 여행	242	동굴	NNG
경주 여행	242	월지	NNG
경주 여행	243	뚜벅	MAG
경주 여행	243	다음	NNG
경주 여행	243	평일	NNG
경주 여행	243	려고	EC
경주 여행	243	는데	EC
경주 여행	243	시기	NNG
경주 여행	243	별로	MAG
경주 여행	243	아서	EC
경주 여행	243	고민	NNG
경주 여행	243	입니다	VCP+EF
경주 여행	243	혼자	NNG
경주 여행	243	뚜벅	MAG
경주 여행	243	봄바람	NNG
경주 여행	243	살랑살랑	MAG
경주 여행	243	오푸스	NNG
경주 여행	243	에서	JKB
경주 여행	243	즐겨	VV+EC
경주 여행	243	세요	EP+EF
경주 여행	243	객실	NNG
경주 여행	243	개별	NNG
경주 여행	243	바베큐	NNG
경주 여행	243	으로	JKB
경주 여행	244	추천	NNG
경주 여행	244	50	SN
경주 여행	244	부부	NNG
경주 여행	244	10	SN
경주 여행	244	코스	NNG
경주 여행	244	야경	NNG
경주 여행	244	숙소	NNG
경주 여행	244	먹거리	NNG
경주 여행	244	추천	NNG
경주 여행	244	부탁	NNG
경주 여행	244	합니다	XSV+EF
경주 여행	244	계획	NNG
경주 여행	244	군요	EF
경주 여행	244	그럼	MAJ
경주 여행	244	에서	JKB
경주 여행	244	추천	NNG
경주 여행	244	드리	VX
경주 여행	244	습니다	EF
경주 여행	244	첨성대	NNG
경주 여행	244	동궁	NNG
경주 여행	244	월지	NNG
경주 여행	244	대릉원	NNG
경주 여행	245	코스	NNG
경주 여행	245	부탁	NNG
경주 여행	245	드려요	VV+EC
경주 여행	245	출발	NNG
경주 여행	245	합니다	XSV+EF
경주 여행	245	코스	NNG
경주 여행	245	부탁	NNG
경주 여행	245	드립니다	VV+EC
경주 여행	245	숙소	NNG
경주 여행	245	아직	MAG
경주 여행	245	예약	NNG
경주 여행	245	어요	EF
경주 여행	245	코스	NNG
경주 여행	245	보고	JKB
경주 여행	245	근처	NNG
경주 여행	245	게스트	NNP
경주 여행	245	하우스	NNP
경주 여행	245	으려고요	EF
경주 여행	245	안녕	IC
경주 여행	245	세요	EP+EF
경주 여행	245	계획	NNG
경주 여행	245	없이	MAG
경주 여행	245	루트	NNG
경주 여행	245	실패	NNG
경주 여행	246	봐야	VX+EC
경주 여행	246	맛집	NNG
경주 여행	246	리스트	NNG
경주 여행	246	무엇	NP
경주 여행	246	인가요	VCP+EF
경주 여행	246	계획	NNG
경주 여행	246	필수	NNG
경주 여행	246	방문	NNG
경주 여행	246	맛집	NNG
경주 여행	246	플레이스	NNG
경주 여행	246	습니다	EF
경주 여행	246	현지인	NNG
경주 여행	246	추천	NNG
경주 여행	246	명소	NNG
경주 여행	246	봐야	VX+EC
경주 여행	246	맛집	NNG
경주 여행	246	황남빵	NNP
경주 여행	246	식당	NNG
경주 여행	246	잔치국수	NNP
경주 여행	246	교동	NNP
경주 여행	246	법주	NNP
경주 여행	246	신라	NNP
경주 여행	246	밀면	NNP
경주 여행	246	에요	EF
경주 여행	246	플레이스	NNG
경주 여행	246	불국사	NNP
경주 여행	247	코스	NNG
경주 여행	247	질문	NNG
경주 여행	247	어요	EF
경주 여행	247	23	SN
경주 여행	247	25	SN
경주 여행	247	코스	NNG
경주 여행	247	추천	NNG
경주 여행	247	세요	EP+EF
경주 여행	247	대상	NNG
경주 여행	247	어머니	NNG
경주 여행	247	코스	NNG
경주 여행	247	답변	NNG
경주 여행	247	드릴게요	VV+EC
경주 여행	247	코스	NNG
경주 여행	247	답변	NNG
경주 여행	247	드립니다	VV+EC
경주 여행	247	어머님	NNG
경주 여행	247	모시	VV
경주 여행	247	떠나	VV
경주 여행	247	즐거운	VA+ETM
경주 여행	247	추억	NNG
경주 여행	247	으로	JKB
경주 여행	247	도록	EC
경주 여행	248	아이	NNG
경주 여행	248	코스	NNG
경주 여행	248	려고	EC
경주 여행	248	는데	EC
경주 여행	248	동선	NNG
경주 여행	248	ㅠㅠㅠ어렵네요	UNKNOWN
경주 여행	248	가족	NNG
경주 여행	248	계획	NNG
경주 여행	248	입니다	VCP+EF
경주 여행	248	구성원	NNG
경주 여행	248	남편	NNG
경주 여행	248	아이	NNG
경주 여행	248	함께	MAG
경주 여행	248	합니다	VV+EF
경주 여행	248	첫째	NR
경주 여행	248	강동	MAG
경주 여행	248	워터	NNG
경주 여행	248	파크	NNG
경주 여행	248	까지	JX
경주 여행	248	보낼	VV+ETM
경주 여행	248	아이	NNG
경주 여행	248	함께	MAG
경주 여행	248	정말	MAG
경주 여행	248	습니다	EF
경주 여행	248	동안	NNG
경주 여행	248	필요	NNG
경주 여행	248	정보	NNG
경주 여행	248	확인	NNG
경주 여행	248	정보	NNG
경주 여행	249	10	SN
경주 여행	249	코스	NNG
경주 여행	249	식당	NNG
경주 여행	249	추천	NNG
경주 여행	249	부탁	NNG
경주 여행	249	드립니다	VV+EC
경주 여행	249	숙소	NNG
경주 여행	249	가실	NNG
경주 여행	249	방문	NNG
경주 여행	249	예쁜	VA+ETM
경주 여행	249	카페	NNG
경주 여행	249	입니다	VCP+EF
경주 여행	249	포토	NNG
경주 여행	249	다양	XR
경주 여행	249	작품	NNG
경주 여행	249	함께	MAG
경주 여행	249	감상	NNG
경주 여행	249	카페	NNG
경주 여행	249	라서	VCP+EC
경주 여행	249	참고	NNG
경주 여행	249	수면	NNG
경주 여행	249	아요	EC
경주 여행	250	코스	NNG
경주 여행	250	어디	NP
경주 여행	250	가족	NNG
경주 여행	250	이랑	JC
경주 여행	250	려고	EC
경주 여행	250	는데	EC
경주 여행	250	코스	NNG
경주 여행	250	어떻게	MAG
경주 여행	250	해야	VV+EC
경주 여행	250	할지	VX+EC
경주 여행	250	모르	VV
경주 여행	250	네요	EF
경주 여행	250	코스	NNG
경주 여행	250	어디	NP
경주 여행	250	을까요	EF
경주 여행	250	사실	MAG
경주 여행	250	중학교	NNG
경주 여행	250	어요	EF
경주 여행	250	코스	NNG
경주 여행	250	가장	MAG
경주 여행	250	플레이스	NNG
경주 여행	250	어요	EF
경주 여행	250	혹시	MAG
경주 여행	250	코스	NNG
경주 여행	251	엄마	NNG
경주 여행	251	아빠	NNG
경주 여행	251	언니	NNG
경주 여행	251	는데요	EC
경주 여행	251	추천	NNG
경주 여행	251	세요	EP+EF
경주 여행	251	너무	MAG
경주 여행	251	유명	XR
경주 여행	251	아니	VCN
경주 여행	251	네요	EF
경주 여행	251	계획	NNG
경주 여행	251	네요	EF
경주 여행	251	여러분	NP
경주 여행	251	즐길	VV+ETM
경주 여행	251	장소	NNG
경주 여행	251	활동	NNG
경주 여행	251	추천	NNG
경주 여행	251	드릴게요	VX+EC
경주 여행	251	월드컵	NNG
경주 여행	252	추천	NNG
경주 여행	252	세요	EP+EF
경주 여행	252	계획	NNG
경주 여행	252	어요	EF
경주 여행	252	일정	NNG
경주 여행	252	으로	JKB
경주 여행	252	려고	EC
경주 여행	252	해요	VX+EF
경주 여행	252	질문	NNG
경주 여행	252	관련	NNG
경주 여행	252	답변	NNG
경주 여행	252	드리	VV
경주 여행	252	도록	EC
경주 여행	252	습니다	EF
경주 여행	252	가시	VV
경주 여행	252	군요	EC
경주 여행	252	대부분	NNG
경주 여행	252	평지	NNG
경주 여행	252	으니	EC
경주 여행	252	알아보	VV
경주 여행	252	조금	NNG
경주 여행	252	라도	EC
경주 여행	252	참고	NNG
경주 여행	252	으면	EC
경주 여행	253	추천	NNG
경주 여행	253	세요	EP+EF
경주 여행	253	지도	NNG
경주 여행	253	추천	NNG
경주 여행	253	부탁	NNG
경주 여행	253	합니다	XSV+EF
경주 여행	253	보문	NNG
경주 여행	253	단지	NNG
경주 여행	253	위치	NNG
경주 여행	253	우양	NNG
경주 여행	253	미술관	NNG
경주 여행	253	국내	NNG
경주 여행	253	최초	NNG
경주 여행	253	에서	JKB
경주 여행	253	추천	NNG
경주 여행	253	드리	VV
경주 여행	253	장소	NNG
경주 여행	253	동궁	NNG
경주 여행	253	월지	NNG
경주 여행	253	인데요	VCP+EF
경주 여행	253	신라	NNP
경주 여행	253	시대	NNG
경주 여행	253	궁터	NNG
경주 여행	253	였었	VCP+EP
경주 여행	253	왕자	NNG
경주 여행	253	생활	NNG
경주 여행	253	장소	NNG
경주 여행	253	다고	EC
경주 여행	253	합니다	VX+EC
경주 여행	254	코스	NNG
경주 여행	254	동선	NNG
경주 여행	254	어떻게	MAG
경주 여행	254	될까요	VV+EF
경주 여행	254	자차	NNG
경주 여행	254	이용	NNG
경주 여행	254	해서	XSV+EC
경주 여행	254	려고	EC
경주 여행	254	합니다	VX+EF
경주 여행	254	코스	NNG
경주 여행	254	동선	NNG
경주 여행	254	어떻게	MAG
경주 여행	254	될까요	VV+EC
경주 여행	254	문제	NNG
경주 여행	254	대한	VV+ETM
경주 여행	254	해결책	NNG
경주 여행	254	제시	NNG
경주 여행	254	드리	VX
경주 여행	254	도록	EC
경주 여행	254	습니다	EF
경주 여행	254	Step	SL
경주 여행	254	이처럼	MAG
경주 여행	254	코스	NNG
경주 여행	254	동선	NNG
경주 여행	254	메인	VV+ETM
경주 여행	254	으로	JKB
경주 여행	254	장소	NNG
경주 여행	255	코스	NNG
경주 여행	255	조언	NNG
경주 여행	255	부탁	NNG
경주 여행	255	드립니다	VV+EF
경주 여행	255	저희	NP
경주 여행	255	가족	NNG
경주 여행	255	저희	NP
경주 여행	255	부모	NNG
경주 여행	255	모시	VV
경주 여행	255	질문	NNG
경주 여행	255	코스	NNG
경주 여행	255	관련	NNG
경주 여행	255	답변	NNG
경주 여행	255	드리	VV
경주 여행	255	습니다	EF
경주 여행	255	가족	NNG
경주 여행	255	함께	MAG
경주 여행	255	계획	NNG
경주 여행	255	계시	VX
경주 여행	255	는군요	EC
경주 여행	255	가족	NNG
경주 여행	255	일정	NNG
경주 여행	255	준비	NNG
경주 여행	255	어요	EF
경주 여행	255	아래	NNG
경주 여행	255	첨부	NNG
경주 여행	255	일정	NNG
경주 여행	255	참고	NNG
경주 여행	256	친정	NNG
경주 여행	256	엄마	NNG
경주 여행	256	코스	NNG
경주 여행	256	10	SN
경주 여행	256	70	SN
경주 여행	256	초반	NNG
경주 여행	256	아주	MAG
경주 여행	256	건강	NNG
경주 여행	256	친정	NNG
경주 여행	256	엄마	NNG
경주 여행	256	질문	NNG
경주 여행	256	코스	NNG
경주 여행	256	관련	NNG
경주 여행	256	답변	NNG
경주 여행	256	드리	VV
경주 여행	256	습니다	EF
경주 여행	256	부모	NNG
경주 여행	256	함께	MAG
경주 여행	256	계획	NNG
경주 여행	256	군요	EF
경주 여행	256	숙소	NNG
경주 여행	256	맞춤	NNG
경주 여행	256	일정	NNG
경주 여행	256	준비	NNG
경주 여행	256	어요	EF
경주 여행	256	아래	NNG
경주 여행	256	첨부	NNG
경주 여행	256	일정	NNG
경주 여행	257	황리	NNG
경주 여행	257	맛집	NNG
경주 여행	257	추천	NNG
경주 여행	257	이번	NNG
경주 여행	257	는데	EC
경주 여행	257	황리	NNG
경주 여행	257	근처	NNG
경주 여행	257	맛집	NNG
경주 여행	257	많이	MAG
경주 여행	257	추천	NNG
경주 여행	257	세요	EP+EF
경주 여행	257	뚜벅	MAG
경주 여행	257	거리	NNG
경주 여행	257	힘들	VA
경주 여행	257	어요	EF
경주 여행	257	위한	VV+ETM
경주 여행	257	황리	NNG
경주 여행	257	맛집	NNG
경주 여행	257	추천	NNG
경주 여행	257	황리	NNG
경주 여행	257	맛집	NNG
경주 여행	257	맛집	NNG
경주 여행	257	매일	MAG
경주 여행	257	오랫동안	NNG
경주 여행	257	기다려	VV+EC
경주 여행	257	배달	NNG
경주 여행	258	숙소	NNG
경주 여행	258	추천	NNG
경주 여행	258	안녕	NNG
경주 여행	258	세요	EP+EF
경주 여행	258	경기도	NNP
경주 여행	258	사람	NNG
경주 여행	258	입니다	VCP+EF
경주 여행	258	내년	NNG
경주 여행	258	중순	NNG
경주 여행	258	예정	NNG
경주 여행	258	입니다	VCP+EF
경주 여행	258	인원	NNG
경주 여행	258	엄마	NNG
경주 여행	258	초등	NNG
경주 여행	258	근데	MAJ
경주 여행	258	추운	VA+ETM
경주 여행	258	겨울	NNG
경주 여행	258	비추	NNG
경주 여행	258	입니다	VCP+EF
경주 여행	258	가까운	VA+ETM
경주 여행	258	거리	NNG
경주 여행	258	택시	NNG
경주 여행	258	다니	VV
경주 여행	258	세요	EP+EF
경주 여행	258	즐거운	VA+ETM
경주 여행	259	여자	NNG
경주 여행	259	친구	NNG
경주 여행	259	갈려고	VV+EC
경주 여행	259	는데요	EF
경주 여행	259	혹시	MAG
경주 여행	259	이나	JC
경주 여행	259	경치	NNG
경주 여행	259	을까요	EC
경주 여행	259	이동	NNG
경주 여행	259	구요	EF
경주 여행	259	계획	NNG
경주 여행	259	계시	VX
경주 여행	259	는군요	EF
경주 여행	259	요즘	MAG
경주 여행	259	가시	VV
경주 여행	259	정말	MAG
경주 여행	259	은데	EC
경주 여행	259	그만큼	MAG
경주 여행	260	11	SN
경주 여행	260	11	SN
경주 여행	260	건데	NNB+VCP+EC
경주 여행	260	코스	NNG
경주 여행	260	추천	NNG
경주 여행	260	부탁	NNG
경주 여행	260	드립니다	VV+EC
경주 여행	260	군요	NNG
경주 여행	260	코스	NNG
경주 여행	260	에다가	JKB
경주 여행	260	11	SN
경주 여행	260	그래도	MAJ
경주 여행	260	패딩	NNG
경주 여행	260	느낌	NNG
경주 여행	260	아니	VCN
경주 여행	260	두꺼운	VA+ETM
경주 여행	260	코트	NNG
경주 여행	260	경량	NNG
경주 여행	260	패딩	NNG
경주 여행	260	정도	NNG
경주 여행	260	추천	NNG
경주 여행	260	드려요	VV+EC
경주 여행	260	즐거운	VA+ETM
경주 여행	260	세요	EP+EF
